temperature_C,humidity_%,soil_moisture_%,rainfall_mm,solar_radiation_Wm2,wind_speed_kmh,soil_pH,soil_type,crop_type,growth_stage,field_area_ha,days_since_rain,season,water_amount_liters
33.7,51.5,49.5,40.2,446.9,19.7,5.81,Loam,Wheat,Germination,6.6,4,Autumn,498.5
23.2,33.2,70.3,45.9,586.0,15.3,7.69,Clay,Maize,Flowering,7.51,0,Autumn,1105.0
29.6,55.6,67.5,44.8,148.5,6.9,7.08,Loam,Wheat,Flowering,1.67,0,Summer,50.0
17.5,57.0,18.6,46.0,621.6,12.1,6.81,Silt,Rice,Vegetative,2.94,11,Winter,186.6
28.8,76.7,69.4,45.4,336.6,11.2,7.57,Clay,Wheat,Germination,2.34,7,Summer,50.0
24.2,71.5,39.0,26.4,346.0,29.6,5.61,Sandy,Rice,Vegetative,8.49,5,Spring,2000.0
39.7,66.5,27.8,11.0,183.1,25.6,6.17,Sandy,Soybean,Maturity,6.96,3,Spring,1758.5
16.7,27.9,70.9,39.9,202.8,11.6,7.35,Loam,Soybean,Vegetative,4.78,2,Summer,561.6
27.6,70.4,40.2,10.7,230.0,27.4,8.04,Clay,Maize,Germination,8.35,12,Summer,1278.7
28.8,55.0,66.6,13.4,329.7,10.3,6.64,Silt,Soybean,Germination,7.31,8,Summer,1090.3
36.8,82.6,28.4,11.7,724.4,20.0,6.28,Loam,Maize,Flowering,9.18,8,Spring,2000.0
32.2,84.4,10.3,25.7,357.8,29.0,7.06,Sandy,Cotton,Germination,1.23,11,Spring,90.1
35.0,23.9,44.7,16.1,607.1,11.7,7.37,Silt,Rice,Vegetative,5.34,3,Summer,2000.0
38.3,77.4,17.0,7.7,157.9,20.4,6.76,Clay,Cotton,Germination,7.21,10,Autumn,636.7
40.9,22.6,62.8,22.7,513.8,8.9,8.13,Sandy,Cotton,Maturity,2.47,7,Winter,280.7
24.4,45.7,29.3,43.7,437.3,8.0,7.07,Silt,Maize,Germination,3.61,3,Winter,51.5
31.1,58.0,41.1,28.5,784.6,17.2,5.61,Sandy,Rice,Germination,4.48,7,Summer,1420.4
40.2,30.4,16.1,43.9,692.3,29.4,6.17,Clay,Maize,Vegetative,8.05,6,Autumn,1272.7
44.7,72.2,30.1,9.8,418.4,13.6,6.85,Loam,Wheat,Flowering,5.19,13,Winter,806.3
41.7,20.6,64.7,8.3,642.6,28.1,7.59,Silt,Cotton,Flowering,5.18,11,Autumn,1295.9
26.1,31.8,20.6,28.8,235.1,27.4,6.16,Silt,Rice,Vegetative,4.59,5,Winter,590.9
20.9,60.7,55.3,23.2,493.6,7.6,8.43,Clay,Cotton,Flowering,2.67,6,Winter,64.4
29.7,70.0,74.2,33.0,152.2,12.1,6.46,Sandy,Wheat,Maturity,9.27,5,Spring,1394.8
37.2,84.2,57.6,39.7,343.7,19.3,7.1,Sandy,Wheat,Maturity,3.52,10,Autumn,338.5
29.8,69.4,66.8,37.6,258.1,15.5,5.56,Sandy,Rice,Flowering,5.89,11,Winter,1146.7
29.5,67.0,17.6,47.1,603.2,2.9,8.15,Silt,Rice,Vegetative,1.91,5,Autumn,120.0
40.1,47.6,27.6,19.9,443.1,29.8,7.87,Silt,Wheat,Vegetative,4.63,13,Summer,1304.9
25.8,20.1,72.6,10.3,625.7,22.6,6.09,Sandy,Cotton,Flowering,9.09,6,Summer,2000.0
40.8,28.4,60.1,27.5,460.7,13.1,8.3,Silt,Soybean,Germination,9.96,3,Autumn,1030.5
27.2,57.4,54.8,5.5,160.5,18.5,6.45,Loam,Cotton,Flowering,3.94,11,Winter,459.0
24.8,67.3,56.5,14.4,614.8,2.6,7.58,Clay,Soybean,Maturity,1.96,4,Summer,113.1
28.6,49.2,39.0,10.4,683.3,14.9,7.96,Clay,Maize,Maturity,3.49,8,Summer,740.4
37.9,71.1,13.1,19.8,732.5,27.9,7.72,Silt,Rice,Germination,3.61,1,Winter,295.5
18.8,56.5,64.9,5.6,500.4,26.9,8.25,Loam,Wheat,Maturity,6.62,8,Summer,1148.5
20.9,25.2,57.5,1.6,627.5,10.1,8.09,Loam,Maize,Vegetative,5.21,4,Summer,1738.5
43.5,33.4,43.1,32.8,626.4,15.9,8.48,Sandy,Cotton,Germination,7.8,9,Winter,641.4
20.3,78.8,73.0,30.5,209.0,20.9,6.05,Clay,Soybean,Germination,7.16,0,Autumn,316.5
32.0,70.7,33.5,35.4,215.0,10.2,6.41,Clay,Rice,Germination,2.89,10,Autumn,206.3
32.4,82.6,30.6,33.0,149.6,1.9,7.41,Clay,Soybean,Vegetative,7.95,6,Winter,602.2
29.7,28.2,71.1,5.7,323.9,15.2,7.7,Silt,Cotton,Maturity,8.55,4,Winter,672.4
34.3,89.3,65.8,14.6,431.5,18.0,7.1,Loam,Cotton,Flowering,6.18,2,Autumn,1160.3
21.9,34.7,46.0,6.5,798.5,0.2,5.72,Sandy,Wheat,Maturity,9.31,2,Winter,959.0
31.6,20.8,19.2,42.1,401.7,2.9,8.02,Silt,Maize,Flowering,7.94,0,Autumn,1874.5
26.2,89.8,25.1,37.3,608.4,6.2,8.38,Sandy,Rice,Germination,6.16,6,Autumn,990.4
34.9,39.7,55.9,10.1,585.4,10.4,6.72,Silt,Wheat,Flowering,9.11,13,Spring,2000.0
19.2,66.8,37.0,17.1,243.1,16.2,6.17,Clay,Soybean,Maturity,6.2,1,Summer,919.2
32.1,32.4,68.6,48.3,141.0,8.8,5.56,Sandy,Maize,Vegetative,5.45,7,Winter,550.2
20.6,60.6,76.5,29.7,482.2,8.3,6.21,Loam,Rice,Maturity,3.88,13,Spring,402.4
23.4,83.3,66.4,40.1,590.2,26.1,7.6,Loam,Soybean,Vegetative,8.89,3,Autumn,1101.8
21.6,42.4,36.4,13.2,798.8,4.4,8.23,Silt,Rice,Vegetative,1.67,3,Winter,136.9
20.5,66.9,65.2,10.5,351.0,14.9,5.78,Clay,Rice,Vegetative,5.0,12,Summer,1354.6
39.8,33.2,34.6,39.2,727.5,28.6,7.16,Silt,Maize,Flowering,5.61,10,Autumn,1469.0
23.6,63.7,21.7,34.3,367.4,18.8,7.59,Sandy,Soybean,Germination,5.77,4,Spring,716.9
42.8,43.6,12.3,34.0,582.6,21.5,6.33,Loam,Wheat,Germination,6.69,8,Autumn,694.7
44.1,34.8,37.0,27.6,518.8,12.9,7.21,Loam,Wheat,Germination,5.31,14,Winter,387.8
32.1,41.9,73.2,28.2,137.1,0.6,7.65,Loam,Wheat,Vegetative,2.94,6,Summer,330.0
19.3,32.5,26.7,36.8,154.9,19.4,8.01,Loam,Rice,Flowering,8.64,2,Autumn,2000.0
26.2,83.1,24.5,13.5,114.5,19.0,6.86,Sandy,Cotton,Flowering,6.75,3,Winter,1113.0
38.9,47.8,77.9,17.6,359.6,3.3,7.74,Loam,Maize,Flowering,8.65,8,Winter,1393.9
26.0,37.2,11.8,43.6,622.1,13.9,6.41,Silt,Wheat,Maturity,3.12,0,Autumn,193.3
17.6,51.4,65.0,15.4,220.9,27.5,6.14,Loam,Maize,Flowering,6.55,7,Summer,2000.0
31.7,42.4,32.5,27.3,524.1,6.2,6.06,Sandy,Rice,Flowering,7.28,7,Winter,2000.0
40.4,72.1,12.6,35.1,302.2,13.8,6.58,Clay,Maize,Flowering,4.14,13,Spring,1106.4
38.9,88.0,74.2,50.0,657.9,13.8,5.61,Clay,Wheat,Germination,8.22,12,Spring,587.4
20.3,50.7,19.8,21.8,658.9,24.3,6.35,Loam,Wheat,Vegetative,0.52,6,Summer,50.0
35.2,80.3,48.6,21.4,642.8,24.7,7.46,Clay,Rice,Maturity,6.15,12,Summer,1699.8
21.6,59.6,29.2,42.1,467.4,22.8,7.44,Sandy,Rice,Germination,6.33,5,Spring,1080.4
21.5,31.0,14.6,40.3,299.2,11.0,5.72,Loam,Soybean,Flowering,5.57,6,Summer,1898.1
41.2,68.3,13.5,36.6,666.6,2.2,6.36,Sandy,Rice,Vegetative,6.49,9,Spring,2000.0
22.5,55.9,18.1,23.2,230.3,10.5,7.21,Clay,Cotton,Vegetative,2.09,3,Autumn,108.4
22.9,65.5,15.0,16.2,302.8,20.4,6.46,Clay,Cotton,Vegetative,7.01,3,Spring,1018.0
15.0,82.3,63.2,30.4,228.8,21.1,6.75,Loam,Wheat,Vegetative,3.69,4,Summer,94.0
41.1,50.8,44.0,43.8,571.9,29.0,7.64,Clay,Rice,Flowering,4.79,3,Autumn,1234.0
38.8,83.1,34.0,44.2,580.4,13.6,5.53,Loam,Cotton,Maturity,3.66,3,Summer,583.5
33.8,72.5,39.3,5.4,556.8,19.0,6.33,Loam,Cotton,Flowering,5.0,8,Spring,1548.4
37.5,54.2,75.0,21.4,390.9,16.2,5.93,Silt,Soybean,Vegetative,6.4,5,Autumn,947.5
19.6,62.2,73.8,23.2,170.1,4.5,5.88,Silt,Rice,Flowering,8.46,13,Winter,1362.1
28.7,42.8,60.1,48.9,737.8,13.8,8.38,Silt,Soybean,Vegetative,5.09,2,Spring,596.8
25.5,88.9,71.9,33.9,455.4,16.3,6.63,Sandy,Maize,Flowering,3.57,2,Autumn,230.6
17.8,66.7,32.4,20.4,384.9,28.5,7.08,Clay,Soybean,Maturity,5.14,9,Winter,305.7
29.6,23.1,36.7,1.3,512.2,11.0,7.7,Clay,Maize,Vegetative,7.04,7,Summer,2000.0
42.6,42.9,53.0,28.3,235.0,29.4,5.64,Silt,Maize,Flowering,3.79,2,Spring,1021.3
16.2,63.6,53.7,4.8,192.8,16.3,6.22,Loam,Rice,Germination,4.44,13,Autumn,501.1
23.7,23.9,43.7,41.7,383.9,7.3,8.0,Loam,Maize,Maturity,5.85,3,Winter,428.3
21.2,21.7,38.0,37.6,259.1,5.7,8.09,Loam,Maize,Germination,3.29,5,Autumn,182.4
22.1,51.5,79.0,23.0,271.0,4.3,6.62,Loam,Soybean,Flowering,2.49,8,Autumn,50.0
42.3,43.3,67.5,21.5,724.8,13.6,6.62,Sandy,Rice,Maturity,1.83,5,Spring,639.3
29.0,50.7,40.4,44.9,471.5,0.7,7.77,Clay,Rice,Maturity,3.85,2,Summer,649.2
29.0,38.4,60.9,14.4,438.4,13.4,6.39,Silt,Maize,Maturity,0.96,11,Winter,50.0
37.8,31.5,28.9,12.5,582.6,29.7,5.85,Sandy,Soybean,Flowering,6.04,5,Summer,2000.0
19.6,68.2,17.0,47.0,766.1,20.1,6.27,Clay,Soybean,Maturity,2.17,3,Winter,50.0
29.6,56.0,34.7,40.5,178.5,22.8,6.66,Sandy,Soybean,Maturity,4.09,4,Autumn,443.8
27.9,34.0,38.2,41.0,683.5,3.6,5.66,Loam,Soybean,Germination,3.06,14,Winter,222.7
32.9,42.4,11.2,9.8,508.8,14.2,6.94,Sandy,Wheat,Flowering,6.49,13,Winter,1381.1
45.0,61.4,67.0,7.2,202.3,8.6,7.72,Sandy,Maize,Vegetative,8.58,4,Summer,2000.0
38.1,25.1,35.1,1.3,308.0,26.8,7.04,Loam,Maize,Flowering,6.52,2,Winter,1407.6
26.9,30.3,50.6,11.9,437.7,5.4,5.72,Loam,Maize,Flowering,5.65,4,Spring,1817.0
39.8,25.1,15.2,38.7,583.8,13.8,6.82,Silt,Rice,Maturity,6.86,11,Summer,2000.0
20.1,76.9,22.2,12.0,269.8,17.6,7.63,Silt,Rice,Germination,0.78,11,Summer,50.0
15.9,72.7,72.3,36.5,474.4,15.4,5.67,Clay,Soybean,Germination,1.67,4,Spring,50.0
21.1,72.7,52.6,12.6,579.3,24.9,5.68,Silt,Rice,Flowering,1.4,6,Spring,50.0
25.2,70.1,76.5,19.8,414.1,6.9,6.61,Silt,Cotton,Vegetative,1.43,8,Summer,50.0
30.3,66.9,79.9,49.2,704.1,11.3,6.08,Clay,Maize,Flowering,2.97,4,Summer,88.5
33.5,53.4,36.0,12.2,708.6,23.8,8.3,Sandy,Maize,Vegetative,5.55,8,Summer,2000.0
42.3,65.0,30.9,18.8,429.5,15.8,7.24,Sandy,Wheat,Vegetative,1.59,14,Autumn,411.3
30.3,22.7,70.1,15.1,781.0,12.1,6.36,Sandy,Wheat,Flowering,9.38,4,Winter,1622.6
30.0,63.5,79.9,5.5,152.9,0.9,7.61,Loam,Cotton,Maturity,8.62,3,Spring,1285.1
16.5,74.5,54.1,24.5,102.4,22.6,6.62,Clay,Wheat,Maturity,9.73,5,Autumn,669.9
16.0,55.0,65.7,18.9,366.5,29.2,5.9,Sandy,Soybean,Vegetative,0.9,7,Autumn,50.0
31.5,45.0,64.7,34.7,520.8,18.6,6.21,Silt,Soybean,Germination,8.59,3,Autumn,756.7
28.1,39.4,34.9,40.9,540.4,25.7,7.43,Silt,Maize,Maturity,8.14,4,Winter,619.0
40.2,65.0,50.2,27.2,433.5,15.5,5.66,Silt,Soybean,Maturity,9.07,9,Autumn,1184.8
19.8,68.5,68.3,1.6,187.4,7.0,6.32,Clay,Wheat,Vegetative,5.52,0,Summer,747.6
15.7,81.0,58.2,30.9,219.3,0.4,6.12,Clay,Cotton,Vegetative,7.98,9,Spring,850.5
28.5,44.0,11.5,2.8,696.5,19.6,6.1,Silt,Soybean,Vegetative,0.99,11,Winter,189.7
22.1,73.9,33.6,30.8,707.5,14.8,7.55,Loam,Maize,Maturity,1.22,14,Winter,50.0
16.5,59.3,20.1,34.3,571.7,23.5,7.98,Loam,Maize,Maturity,1.63,0,Summer,50.0
36.7,81.8,26.3,9.9,565.0,20.8,7.65,Sandy,Wheat,Germination,9.19,13,Spring,1506.8
18.3,56.9,73.4,41.0,518.4,29.6,7.44,Sandy,Soybean,Germination,1.08,7,Autumn,50.0
33.2,56.2,12.6,45.6,242.0,15.3,8.25,Sandy,Wheat,Flowering,1.45,6,Winter,50.0
23.4,60.5,25.4,40.7,399.8,12.8,5.68,Sandy,Maize,Vegetative,9.34,4,Spring,2000.0
20.2,72.5,31.7,15.3,587.1,8.6,6.0,Sandy,Cotton,Maturity,1.52,8,Winter,50.0
26.4,87.5,53.2,29.3,476.1,14.3,6.74,Clay,Soybean,Germination,8.76,0,Spring,738.0
39.0,25.1,47.4,45.7,113.0,26.2,6.62,Clay,Cotton,Vegetative,8.0,14,Spring,1218.1
26.8,23.7,25.3,16.0,767.5,1.3,6.75,Loam,Soybean,Vegetative,0.88,2,Spring,220.4
37.5,85.6,21.5,41.0,691.4,29.3,6.12,Loam,Maize,Flowering,0.71,5,Summer,50.0
18.8,57.1,26.6,0.5,282.4,29.8,5.95,Clay,Soybean,Vegetative,5.58,0,Winter,452.5
38.2,63.0,45.2,0.2,531.5,17.9,7.03,Loam,Maize,Germination,9.97,13,Autumn,1337.6
22.1,53.8,29.0,38.0,746.3,9.9,8.28,Silt,Rice,Flowering,8.85,11,Summer,2000.0
35.3,26.6,76.3,38.1,167.2,6.7,6.68,Loam,Maize,Maturity,3.45,5,Autumn,339.7
32.0,73.8,42.5,39.4,452.1,8.3,5.63,Silt,Maize,Flowering,4.17,1,Summer,1040.8
42.9,72.3,14.1,46.5,419.4,1.5,7.62,Silt,Soybean,Vegetative,4.19,9,Summer,1105.7
26.6,41.8,61.0,5.9,387.1,14.3,6.37,Sandy,Cotton,Vegetative,7.47,13,Summer,2000.0
17.0,41.4,33.0,11.6,684.9,1.7,6.24,Loam,Maize,Germination,3.74,4,Spring,391.9
15.6,78.6,55.7,45.2,366.5,21.6,6.47,Silt,Soybean,Vegetative,1.9,10,Winter,50.0
39.8,25.1,29.6,8.9,144.6,11.2,7.67,Loam,Maize,Maturity,7.6,9,Spring,1783.4
30.7,81.7,50.0,34.1,146.1,6.0,7.96,Loam,Wheat,Germination,4.85,14,Spring,311.5
38.3,38.0,64.1,26.5,129.9,16.3,7.26,Clay,Wheat,Vegetative,1.23,1,Spring,50.0
22.0,61.5,75.0,4.2,386.4,29.2,6.47,Clay,Wheat,Maturity,8.01,0,Summer,1138.2
25.4,85.5,28.3,14.3,602.9,20.9,6.43,Sandy,Wheat,Germination,6.06,13,Summer,1153.5
15.9,67.5,33.4,26.0,242.6,14.8,5.87,Loam,Cotton,Vegetative,5.15,11,Autumn,524.2
43.8,49.0,42.5,42.6,552.5,23.3,8.3,Clay,Maize,Maturity,6.9,13,Winter,550.9
35.0,68.3,74.9,35.4,581.0,22.1,7.41,Silt,Wheat,Maturity,5.3,13,Spring,573.7
43.0,44.1,73.1,31.1,278.6,26.8,5.58,Silt,Soybean,Flowering,6.66,11,Spring,1759.7
23.0,39.4,16.3,24.8,520.4,6.1,7.49,Sandy,Wheat,Germination,8.74,12,Spring,1293.0
33.3,89.8,19.2,14.9,579.4,25.8,6.84,Silt,Rice,Flowering,6.33,3,Winter,1347.4
35.4,72.6,44.7,6.0,426.6,9.0,8.42,Loam,Rice,Maturity,6.77,1,Winter,882.9
24.5,65.1,17.5,20.5,335.7,28.2,7.96,Silt,Cotton,Flowering,6.33,8,Winter,699.3
40.4,44.9,34.2,1.4,533.4,8.4,6.01,Sandy,Rice,Flowering,5.55,11,Spring,2000.0
43.4,23.4,20.4,10.6,784.5,27.8,7.66,Sandy,Soybean,Flowering,2.13,10,Winter,808.5
41.5,22.2,54.5,21.6,398.8,28.9,6.96,Silt,Wheat,Germination,3.69,10,Spring,353.7
37.2,58.8,76.5,20.9,374.2,4.4,6.06,Loam,Rice,Vegetative,7.08,2,Spring,2000.0
23.3,73.3,79.8,2.2,425.0,29.2,7.6,Clay,Rice,Flowering,4.54,11,Winter,571.0
23.4,57.6,36.3,29.5,153.4,2.6,7.14,Loam,Cotton,Vegetative,4.36,8,Summer,809.6
43.9,78.9,51.9,27.5,487.2,6.6,5.59,Loam,Rice,Germination,7.71,3,Spring,1519.1
15.3,22.3,69.9,3.9,330.1,13.3,7.44,Loam,Wheat,Vegetative,0.55,9,Spring,50.0
36.5,45.7,18.2,47.2,185.0,29.8,7.4,Silt,Maize,Germination,6.95,11,Summer,1243.9
36.2,36.6,58.3,5.0,426.4,14.7,5.93,Clay,Wheat,Vegetative,5.15,6,Winter,440.3
33.7,51.3,38.6,42.7,102.4,16.5,6.55,Loam,Rice,Germination,4.08,6,Autumn,381.7
44.7,25.1,24.4,0.0,381.2,20.8,7.26,Clay,Rice,Maturity,3.74,5,Summer,1822.9
24.4,86.8,38.2,44.1,174.0,29.0,5.92,Sandy,Rice,Germination,2.14,7,Winter,50.0
25.2,35.6,15.3,1.0,117.0,23.5,8.06,Clay,Cotton,Vegetative,3.68,10,Spring,718.2
17.4,84.6,58.7,37.9,677.1,6.7,5.58,Silt,Soybean,Flowering,4.22,10,Summer,476.8
28.3,49.8,27.7,18.1,741.4,9.1,5.81,Sandy,Wheat,Maturity,4.66,5,Spring,881.2
22.8,89.0,31.8,36.9,245.4,2.9,5.85,Sandy,Rice,Flowering,6.89,8,Summer,2000.0
25.3,58.8,18.5,20.1,477.5,19.3,7.08,Loam,Maize,Vegetative,4.81,4,Autumn,836.2
40.0,85.2,70.5,3.5,294.6,5.4,7.36,Clay,Cotton,Flowering,8.06,10,Spring,1845.2
43.1,20.4,44.5,38.4,445.5,7.7,6.71,Sandy,Soybean,Flowering,6.58,2,Winter,1377.0
20.6,72.4,50.1,3.6,405.6,26.6,6.37,Sandy,Rice,Germination,2.3,4,Summer,358.7
26.2,83.2,49.9,46.1,288.3,9.8,7.93,Clay,Wheat,Vegetative,3.13,3,Summer,50.0
42.9,29.8,38.7,2.5,590.3,17.0,5.7,Clay,Maize,Flowering,1.25,2,Summer,1043.5
16.9,26.7,23.5,24.0,188.5,11.9,6.34,Sandy,Cotton,Flowering,9.48,0,Spring,2000.0
17.8,49.7,62.2,36.2,137.2,2.2,5.62,Sandy,Wheat,Flowering,8.92,7,Winter,1022.8
19.9,85.4,18.9,19.7,637.4,10.9,5.54,Clay,Wheat,Vegetative,1.31,14,Summer,50.0
32.9,58.0,17.3,10.9,566.2,12.2,6.56,Silt,Cotton,Maturity,5.95,3,Spring,954.9
19.5,56.9,59.7,38.0,449.0,26.9,6.08,Clay,Wheat,Flowering,9.62,11,Spring,1574.1
44.0,29.9,24.6,39.2,427.5,9.7,6.31,Silt,Maize,Flowering,7.6,2,Autumn,1995.6
28.4,20.1,31.5,46.1,448.2,11.4,7.96,Sandy,Maize,Maturity,5.17,11,Winter,568.5
30.0,76.7,43.3,18.8,405.9,23.5,5.99,Loam,Wheat,Maturity,2.79,3,Autumn,217.3
22.4,26.1,41.5,25.3,375.0,22.8,7.84,Clay,Rice,Maturity,3.15,0,Summer,505.4
29.1,64.4,59.6,18.2,449.8,23.9,7.53,Sandy,Wheat,Flowering,7.49,11,Spring,2000.0
34.9,84.0,53.6,12.9,470.0,28.6,6.48,Sandy,Rice,Germination,7.92,5,Summer,2000.0
37.5,34.6,55.1,37.6,584.3,23.9,7.14,Loam,Wheat,Vegetative,5.52,2,Spring,906.4
37.6,66.6,60.0,17.0,597.8,12.2,6.83,Clay,Soybean,Flowering,1.65,7,Spring,239.5
32.3,25.5,30.5,21.4,364.3,24.6,5.89,Sandy,Maize,Maturity,9.37,10,Winter,1168.5
42.1,62.3,32.6,20.2,389.5,15.3,8.22,Silt,Wheat,Maturity,8.53,13,Summer,1815.9
39.5,31.5,40.7,35.6,361.6,8.3,7.21,Loam,Maize,Maturity,1.84,14,Winter,157.7
37.7,71.5,31.5,45.9,475.6,9.1,8.14,Silt,Cotton,Maturity,1.04,13,Spring,50.0
16.7,41.1,78.9,33.3,417.3,6.7,7.97,Clay,Soybean,Germination,5.59,13,Summer,435.0
15.2,52.4,67.0,23.6,722.7,4.3,5.74,Silt,Rice,Vegetative,3.2,12,Spring,276.9
21.4,62.0,21.5,39.0,587.5,5.5,6.12,Loam,Cotton,Germination,3.19,9,Summer,245.3
34.9,32.0,10.4,32.0,729.1,1.9,5.94,Sandy,Soybean,Germination,1.33,4,Summer,362.4
27.3,71.9,13.0,3.0,596.4,26.7,7.99,Loam,Cotton,Vegetative,9.56,8,Autumn,1720.1
27.1,41.2,27.1,4.8,779.7,27.9,8.09,Sandy,Maize,Flowering,8.39,8,Autumn,2000.0
41.5,66.4,18.0,1.9,545.0,17.6,7.08,Sandy,Soybean,Flowering,1.58,14,Winter,653.0
41.9,31.1,47.3,22.8,774.5,25.2,5.81,Silt,Cotton,Germination,8.83,10,Spring,1122.0
42.3,68.2,70.1,41.3,210.7,5.5,5.91,Loam,Rice,Vegetative,6.99,1,Winter,867.2
24.4,29.0,61.6,15.7,136.7,27.1,7.94,Loam,Soybean,Maturity,3.59,4,Summer,582.6
35.7,49.8,25.1,19.2,505.4,15.2,8.29,Sandy,Soybean,Vegetative,8.78,6,Winter,1355.0
23.1,37.3,38.0,45.5,788.4,2.0,6.1,Loam,Cotton,Flowering,6.18,6,Summer,1900.7
20.7,72.4,45.6,41.8,392.3,4.2,5.53,Clay,Wheat,Germination,8.56,9,Winter,260.6
20.5,38.3,66.7,33.3,248.4,9.3,6.49,Clay,Rice,Maturity,4.96,2,Winter,282.3
25.3,81.7,68.7,13.3,465.1,1.3,5.59,Silt,Rice,Flowering,5.26,6,Summer,2000.0
27.9,82.4,73.7,5.9,554.2,9.3,7.98,Silt,Cotton,Maturity,3.26,6,Summer,403.4
39.9,33.8,45.6,0.8,320.6,1.8,6.97,Loam,Maize,Vegetative,4.18,3,Winter,647.6
18.6,63.0,58.6,5.4,600.3,7.1,7.43,Silt,Maize,Vegetative,5.89,10,Summer,1496.3
37.0,26.1,17.8,14.6,782.6,8.0,6.73,Loam,Wheat,Flowering,9.5,6,Winter,1481.2
30.9,47.4,49.6,27.6,727.9,29.8,6.54,Silt,Wheat,Flowering,6.2,7,Spring,1349.2
23.6,69.9,27.4,3.2,304.1,7.1,6.17,Clay,Cotton,Maturity,1.9,2,Autumn,143.9
29.8,66.2,40.2,6.8,328.7,7.2,7.81,Sandy,Maize,Maturity,0.57,1,Summer,50.0
24.0,63.7,54.4,9.1,360.1,20.6,7.59,Sandy,Rice,Vegetative,8.58,8,Summer,2000.0
32.9,39.8,28.0,31.6,376.2,25.8,6.58,Clay,Maize,Germination,3.96,11,Winter,225.0
28.0,46.5,13.7,30.8,170.2,11.6,6.46,Sandy,Cotton,Maturity,3.49,11,Summer,837.7
19.9,27.2,10.7,27.5,633.4,26.3,5.5,Loam,Maize,Vegetative,8.11,6,Spring,1918.0
18.5,70.3,11.6,12.5,355.7,10.2,5.69,Loam,Soybean,Germination,9.48,0,Autumn,943.3
31.4,55.3,10.6,18.6,715.9,5.9,7.37,Clay,Cotton,Flowering,7.61,9,Autumn,1591.2
42.1,69.6,17.7,4.8,748.9,9.9,7.04,Clay,Soybean,Flowering,2.15,9,Summer,1293.4
25.3,37.4,26.8,11.3,117.1,18.3,6.8,Clay,Cotton,Maturity,4.22,8,Spring,562.2
37.0,42.7,25.5,44.9,792.0,11.0,7.98,Clay,Rice,Germination,7.71,4,Autumn,995.5
34.8,43.4,79.1,49.0,597.0,20.2,7.01,Sandy,Cotton,Vegetative,9.12,1,Autumn,1582.5
42.9,21.8,31.4,32.4,464.3,7.1,6.65,Sandy,Cotton,Maturity,9.99,6,Spring,2000.0
39.6,43.9,18.9,45.8,372.7,21.0,5.98,Sandy,Cotton,Vegetative,5.36,8,Autumn,1088.3
32.0,76.2,48.2,32.1,463.0,10.4,7.96,Loam,Cotton,Germination,8.31,12,Winter,417.4
34.7,82.8,70.1,1.7,327.2,13.7,7.23,Silt,Wheat,Maturity,0.94,2,Spring,50.0
42.0,56.3,57.5,49.8,535.9,16.7,5.78,Loam,Soybean,Germination,3.22,3,Autumn,214.2
27.0,51.9,30.7,4.9,165.1,20.6,7.45,Silt,Cotton,Germination,4.03,8,Spring,477.8
24.8,22.2,49.3,34.1,534.8,7.2,6.78,Clay,Cotton,Germination,9.77,14,Summer,1292.7
15.3,81.5,60.0,12.6,292.7,25.1,7.93,Clay,Wheat,Vegetative,0.53,1,Autumn,50.0
39.8,20.9,61.0,19.6,112.3,21.7,8.26,Sandy,Maize,Flowering,3.43,3,Autumn,1150.8
39.0,86.1,56.7,32.3,486.9,7.0,7.3,Sandy,Wheat,Maturity,9.34,4,Winter,830.9
18.1,54.2,71.0,21.8,504.9,29.2,7.69,Silt,Wheat,Vegetative,3.41,14,Winter,115.2
32.3,43.9,70.9,12.5,398.6,19.9,5.67,Silt,Wheat,Germination,2.64,3,Autumn,132.8
28.9,84.7,50.5,16.7,150.6,13.6,7.18,Sandy,Cotton,Vegetative,7.44,6,Spring,1673.2
18.6,21.7,40.1,17.1,725.3,4.7,7.77,Clay,Wheat,Germination,7.58,5,Autumn,479.4
44.4,60.7,54.9,48.0,528.0,16.0,6.99,Sandy,Wheat,Germination,4.99,8,Winter,282.6
21.4,58.4,67.3,39.9,181.0,4.9,7.28,Clay,Wheat,Germination,9.5,10,Winter,399.7
17.0,35.4,10.4,22.9,457.7,12.9,8.2,Clay,Cotton,Germination,2.43,12,Autumn,102.7
32.8,50.0,79.4,10.0,448.1,12.3,6.09,Loam,Rice,Vegetative,9.18,14,Spring,2000.0
37.2,65.7,22.8,40.6,142.3,21.6,5.79,Loam,Rice,Germination,7.68,12,Autumn,1185.1
16.0,70.9,42.9,7.9,524.8,5.8,7.57,Silt,Maize,Vegetative,4.0,12,Autumn,498.7
34.8,20.1,71.0,10.5,665.8,24.7,7.97,Clay,Cotton,Vegetative,8.17,3,Spring,1442.3
31.0,85.6,25.8,18.3,624.3,9.8,8.05,Sandy,Wheat,Flowering,1.77,10,Spring,432.3
18.1,31.5,43.4,44.0,242.1,13.3,7.42,Clay,Wheat,Vegetative,1.74,14,Spring,50.0
20.2,36.4,19.3,6.6,703.6,23.2,8.0,Silt,Wheat,Flowering,9.33,8,Autumn,1909.1
32.0,38.4,37.7,6.1,339.8,18.8,7.6,Clay,Rice,Flowering,1.4,0,Summer,808.6
